Vehicle_ID,Visit_Number,Purchase_Date,Service_Date,Vehicle_Model,Manufacturing_Date,Vehicle_Age_at_Service,Battery_Age_at_Service,Battery_Health_at_Service,Battery_Replaced,Issue_Family,Exact_Issue,Parts_Required,Parts_Available,Part_Ordered,Expected_Part_ETA_Days,Active_Jobs_On_Arrival,Workshop_Capacity,Workshop_Utilization,Day_Type,Technician_ID,Technician_Experience_Years,Repair_Complexity,Base_Labor_Hours,Technician_Efficiency,Effective_Labor_Hours,Workshop_Wait_Hours,Operational_Time_Hours,Operational_Time_Days,Extra_Operational_Delay_Days,Turnaround_Time_Days,Parts_Cost,Labor_Cost,Warranty_Status,Warranty_Covered,Misc_Cost,Repair_Cost,Expected_TAT_Days,Is_Delayed,Actual_Part_Wait_Days,Supplier_Delay_Days
EV02653,1,2021-07-10,2022-01-20,Ather 450X,2021-06-12,0.61,0.53,95.95,False,General Service,Routine Maintenance,False,False,False,0,17,20,0.85,Weekday,TECH_08,6,1,1.17,0.88,1.03,2.7,3.73,0.47,0.25,0.72,0,585,True,False,100,685,1.0,False,0,0
EV02653,2,2021-07-10,2022-12-04,Ather 450X,2021-06-12,1.48,1.4,89.32,False,Brake,Brake Pad Wear,True,True,False,0,12,20,0.6,Weekend,TECH_06,4,2,3.3,0.91,3.0,0.47,3.47,0.43,0.25,0.68,515,1650,True,False,200,2365,1.5,False,0,0
EV02653,3,2021-07-10,2023-06-03,Ather 450X,2021-06-12,1.97,1.9,85.54,False,Brake,Brake Pad Wear,True,True,False,0,17,20,0.85,Weekend,TECH_06,4,2,2.89,0.91,2.63,2.42,5.05,0.63,0.0,0.63,1057,1445,True,False,0,2502,1.5,False,0,0
EV02653,4,2021-07-10,2024-07-10,Ather 450X,2021-06-12,3.08,3.0,77.13,False,Suspension,Front Fork Issue,True,False,True,7,19,20,0.95,Weekday,TECH_08,6,3,5.49,0.88,4.83,2.65,7.48,0.94,0.0,9.94,2346,2745,False,False,100,5191,9.5,True,9,2
EV02653,5,2021-07-10,2025-01-25,Ather 450X,2021-06-12,3.62,3.55,72.98,False,Suspension,Front Fork Issue,True,True,False,0,24,20,1.2,Weekend,TECH_06,4,3,6.08,0.91,5.53,5.32,10.85,1.36,0.5,1.86,2025,3040,False,False,0,5065,2.5,False,0,0
EV02653,6,2021-07-10,2025-11-15,Ather 450X,2021-06-12,4.43,4.35,66.85,False,Battery,Charging Failure,False,False,False,0,20,20,1.0,Weekend,TECH_08,6,3,3.88,0.88,3.41,2.96,6.37,0.8,0.0,0.8,0,1940,False,False,200,2140,2.5,False,0,0
EV02654,1,2025-07-01,2025-10-07,TVS iQube,2025-04-10,0.49,0.27,98.25,False,General Service,Periodic Inspection,False,False,False,0,19,20,0.95,Weekday,TECH_04,3,1,1.13,0.94,1.06,2.47,3.53,0.44,0.25,0.69,0,565,True,False,0,565,1.0,False,0,0
EV02654,2,2025-07-01,2026-08-02,TVS iQube,2025-04-10,1.31,1.09,92.92,False,Electrical,Wiring Issue,True,True,False,0,14,20,0.7,Weekend,TECH_07,5,2,2.31,0.88,2.03,0.77,2.8,0.35,0.25,0.6,1016,1155,True,True,100,2271,1.5,False,0,0
EV02655,1,2026-07-28,2026-11-09,TVS iQube,2026-07-06,0.34,0.28,98.22,False,Brake,Brake Pad Wear,True,True,False,0,7,20,0.35,Weekday,TECH_06,4,2,2.14,0.91,1.95,0.1,2.05,0.26,0.0,0.26,849,1070,True,False,200,2119,1.5,False,0,0
EV02656,1,2024-01-11,2024-04-29,TVS iQube,2023-10-22,0.52,0.3,98.39,False,Suspension,Suspension Noise,False,False,False,0,17,20,0.85,Weekday,TECH_05,3,2,2.51,0.94,2.36,1.96,4.32,0.54,0.0,0.54,0,1255,True,True,0,1255,1.5,False,0,0
EV02656,2,2024-01-11,2025-03-20,TVS iQube,2023-10-22,1.41,1.19,93.59,False,General Service,Periodic Inspection,False,False,False,0,14,20,0.7,Weekday,TECH_03,2,1,1.3,0.97,1.26,1.26,2.52,0.32,0.0,0.32,0,650,True,False,0,650,1.0,False,0,0
EV02656,3,2024-01-11,2025-09-15,TVS iQube,2023-10-22,1.9,1.68,90.94,False,General Service,Routine Maintenance,True,True,False,0,16,20,0.8,Weekday,TECH_08,6,1,0.91,0.88,0.8,1.16,1.96,0.24,0.0,0.24,276,455,True,False,100,831,1.0,False,0,0
EV02657,1,2021-05-07,2021-10-18,TVS iQube,2021-03-08,0.61,0.45,96.94,False,Battery,Battery Degradation,True,False,True,5,9,20,0.45,Weekday,TECH_04,3,3,5.96,0.94,5.6,0.11,5.71,0.71,0.0,7.71,15536,2980,True,True,200,18716,7.5,True,7,2
EV02657,2,2021-05-07,2022-05-19,TVS iQube,2021-03-08,1.2,1.03,92.96,False,Electrical,Switch Failure,True,True,False,0,13,20,0.65,Weekday,TECH_03,2,2,2.68,0.97,2.6,1.36,3.96,0.5,0.0,0.5,344,1340,True,True,0,1684,1.5,False,0,0
EV02657,3,2021-05-07,2022-11-21,TVS iQube,2021-03-08,1.71,1.54,89.48,False,Battery,Battery Connection Issue,False,False,False,0,19,20,0.95,Weekday,TECH_07,5,2,3.33,0.88,2.93,2.97,5.9,0.74,0.25,0.99,0,1665,True,True,100,1765,1.5,False,0,0
EV02657,4,2021-05-07,2023-03-22,TVS iQube,2021-03-08,2.04,1.87,87.22,False,General Service,Periodic Inspection,False,False,False,0,7,20,0.35,Weekday,TECH_05,3,1,0.94,0.94,0.88,0.38,1.26,0.16,0.25,0.41,0,470,True,False,0,470,1.0,False,0,0
EV02657,5,2021-05-07,2024-01-13,TVS iQube,2021-03-08,2.85,2.69,81.67,False,Battery,Battery Degradation,True,True,False,0,16,20,0.8,Weekend,TECH_04,3,3,6.37,0.94,5.99,0.56,6.55,0.82,0.0,0.82,12455,3185,True,True,200,15840,2.5,False,0,0
EV02658,1,2023-04-26,2023-12-13,Ather 450X,2023-03-14,0.75,0.63,95.82,False,Electrical,Lighting Issue,True,True,False,0,15,20,0.75,Weekday,TECH_08,6,1,1.34,0.88,1.18,1.13,2.31,0.29,0.0,0.29,569,670,True,True,300,1539,1.0,False,0,0
EV02658,2,2023-04-26,2024-05-24,Ather 450X,2023-03-14,1.2,1.08,92.87,False,Tyre,Tyre Wear,True,True,False,0,9,20,0.45,Weekday,TECH_03,2,2,2.43,0.97,2.36,0.47,2.83,0.35,0.0,0.35,2602,1215,True,False,300,4117,1.5,False,0,0
EV02658,3,2023-04-26,2025-03-13,Ather 450X,2023-03-14,2.0,1.88,87.56,False,Tyre,Puncture,False,False,False,0,15,20,0.75,Weekday,TECH_01,1,1,0.99,1.0,0.99,0.81,1.8,0.22,0.0,0.22,0,495,True,False,100,595,1.0,False,0,0
EV02658,4,2023-04-26,2026-05-01,Ather 450X,2023-03-14,3.13,3.01,80.06,False,Electrical,Lighting Issue,True,True,False,0,12,20,0.6,Weekday,TECH_01,1,1,0.83,1.0,0.83,0.29,1.12,0.14,0.0,0.14,599,415,False,False,100,1114,1.0,False,0,0
EV02659,1,2025-09-15,2026-03-16,TVS iQube,2025-08-20,0.57,0.5,97.26,False,Brake,Brake Adjustment,True,True,False,0,6,20,0.3,Weekday,TECH_08,6,1,1.0,0.88,0.88,0.11,0.99,0.12,0.5,0.62,192,500,True,False,0,692,1.0,False,0,0
EV02659,2,2025-09-15,2026-08-26,TVS iQube,2025-08-20,1.02,0.94,94.81,False,General Service,Routine Maintenance,True,True,False,0,12,20,0.6,Weekday,TECH_04,3,1,0.75,0.94,0.7,0.44,1.14,0.14,0.0,0.14,178,375,True,False,200,753,1.0,False,0,0
EV02661,1,2024-05-01,2024-08-14,Bajaj Chetak,2024-02-19,0.48,0.29,98.14,False,Tyre,Puncture,True,True,False,0,5,20,0.25,Weekday,TECH_02,2,1,1.36,0.97,1.32,0.43,1.75,0.22,0.0,0.22,272,680,True,False,100,1052,1.0,False,0,0
EV02661,2,2024-05-01,2025-01-19,Bajaj Chetak,2024-02-19,0.92,0.72,95.33,False,Electrical,Lighting Issue,False,False,False,0,16,20,0.8,Weekend,TECH_06,4,1,0.75,0.91,0.68,0.86,1.54,0.19,0.0,0.19,0,375,True,True,100,475,1.0,False,0,0
EV02662,1,2022-11-21,2023-06-27,Bajaj Chetak,2022-11-05,0.64,0.6,95.42,False,General Service,Periodic Inspection,False,False,False,0,7,20,0.35,Weekday,TECH_04,3,1,0.76,0.94,0.71,0.17,0.88,0.11,0.25,0.36,0,380,True,False,200,580,1.0,False,0,0
EV02662,2,2022-11-21,2024-08-08,Bajaj Chetak,2022-11-05,1.76,1.71,86.85,False,General Service,Periodic Inspection,False,False,False,0,9,20,0.45,Weekday,TECH_08,6,1,1.4,0.88,1.23,0.0,1.23,0.15,0.0,0.15,0,700,True,False,500,1200,1.0,False,0,0
EV02662,3,2022-11-21,2025-08-10,Bajaj Chetak,2022-11-05,2.76,2.72,79.13,False,Electrical,Wiring Issue,False,False,False,0,20,20,1.0,Weekend,TECH_08,6,2,2.56,0.88,2.25,1.98,4.23,0.53,0.25,0.78,0,1280,True,True,0,1280,1.5,False,0,0
EV02662,4,2022-11-21,2026-01-26,Bajaj Chetak,2022-11-05,3.23,3.18,75.58,False,Brake,Brake Disc Issue,True,True,False,0,17,20,0.85,Weekday,TECH_03,2,2,1.71,0.97,1.66,2.67,4.33,0.54,0.5,1.04,2249,855,False,False,500,3604,1.5,False,0,0
EV02663,1,2025-11-13,2026-05-24,Hero Vida V1,2025-10-29,0.57,0.53,96.25,False,General Service,Periodic Inspection,True,False,True,2,23,20,1.15,Weekend,TECH_06,4,1,0.85,0.91,0.77,3.09,3.86,0.48,0.0,2.48,163,425,True,False,100,688,3.0,False,2,0
EV02664,1,2026-01-12,2026-08-13,Ather 450X,2025-11-04,0.77,0.58,96.58,False,Battery,Battery Degradation,False,False,False,0,15,20,0.75,Weekday,TECH_05,3,3,5.97,0.94,5.61,0.7,6.31,0.79,1.0,1.79,0,2985,True,True,300,3285,2.5,False,0,0
EV02665,1,2025-06-21,2025-12-13,Ather Rizta,2025-05-04,0.61,0.48,96.53,False,General Service,Periodic Inspection,False,False,False,0,12,20,0.6,Weekend,TECH_03,2,1,0.91,0.97,0.88,0.37,1.25,0.16,0.0,0.16,0,455,True,False,500,955,1.0,False,0,0
EV02665,2,2025-06-21,2026-12-16,Ather Rizta,2025-05-04,1.62,1.49,89.25,False,Brake,Brake Adjustment,False,False,False,0,10,20,0.5,Weekday,TECH_03,2,1,0.92,0.97,0.89,0.32,1.21,0.15,0.25,0.4,0,460,True,False,300,760,1.0,False,0,0
EV02667,1,2023-12-09,2024-04-04,Ather 450X,2023-09-18,0.54,0.32,97.78,False,Brake,Brake Adjustment,False,False,False,0,14,20,0.7,Weekday,TECH_06,4,1,1.0,0.91,0.91,1.49,2.4,0.3,0.0,0.3,0,500,True,False,100,600,1.0,False,0,0
EV02667,2,2023-12-09,2024-12-30,Ather 450X,2023-09-18,1.28,1.06,92.67,False,Brake,Brake Pad Wear,True,True,False,0,20,20,1.0,Weekday,TECH_05,3,2,1.95,0.94,1.83,2.09,3.92,0.49,0.25,0.74,899,975,True,False,100,1974,1.5,False,0,0
EV02667,3,2023-12-09,2025-07-01,Ather 450X,2023-09-18,1.79,1.56,89.2,False,Brake,Brake Pad Wear,True,True,False,0,16,20,0.8,Weekday,TECH_07,5,2,2.35,0.88,2.07,0.63,2.7,0.34,0.0,0.34,1078,1175,True,False,200,2453,1.5,False,0,0
EV02668,1,2026-08-09,2026-12-25,Ather Rizta,2026-07-14,0.45,0.38,97.08,False,Suspension,Suspension Bush Wear,True,False,True,3,20,20,1.0,Weekday,TECH_02,2,2,1.93,0.97,1.87,2.5,4.37,0.55,0.0,3.55,1085,965,True,True,200,2250,4.5,False,3,0
EV02669,1,2024-01-29,2024-09-22,TVS iQube,2023-11-26,0.82,0.65,97.71,False,Tyre,Puncture,False,False,False,0,24,20,1.2,Weekend,TECH_04,3,1,0.85,0.94,0.8,3.24,4.04,0.5,0.0,0.5,0,425,True,False,0,425,1.0,False,0,0
EV02669,2,2024-01-29,2025-07-27,TVS iQube,2023-11-26,1.67,1.49,94.73,False,Brake,Brake Pad Wear,True,False,True,3,17,20,0.85,Weekend,TECH_07,5,2,2.56,0.88,2.25,1.68,3.93,0.49,1.0,4.49,968,1280,True,False,300,2548,4.5,False,3,0
EV02669,3,2024-01-29,2026-03-14,TVS iQube,2023-11-26,2.3,2.12,92.51,False,Brake,Brake Disc Issue,True,True,False,0,24,20,1.2,Weekend,TECH_01,1,2,2.89,1.0,2.89,4.7,7.59,0.95,0.5,1.45,2228,1445,True,True,300,3973,1.5,False,0,0
EV02670,1,2026-01-21,2026-05-13,Ather Rizta,2025-12-17,0.4,0.31,98.05,False,Tyre,Tyre Wear,True,True,False,0,16,20,0.8,Weekday,TECH_05,3,2,2.77,0.94,2.6,0.97,3.57,0.45,0.0,0.45,2510,1385,True,False,0,3895,1.5,False,0,0
EV02672,1,2025-12-06,2026-05-04,Bajaj Chetak,2025-09-13,0.64,0.41,98.55,False,General Service,Routine Maintenance,False,False,False,0,11,20,0.55,Weekday,TECH_07,5,1,1.08,0.88,0.95,0.13,1.08,0.14,0.0,0.14,0,540,True,False,500,1040,1.0,False,0,0
EV02672,2,2025-12-06,2026-11-14,Bajaj Chetak,2025-09-13,1.17,0.94,96.66,False,Suspension,Shock Absorber Wear,True,True,False,0,21,20,1.05,Weekend,TECH_04,3,2,2.69,0.94,2.53,4.43,6.96,0.87,2.0,2.87,2036,1345,True,True,500,3881,1.5,True,0,0
EV02673,1,2023-08-16,2024-02-21,TVS iQube,2023-07-19,0.59,0.52,98.41,False,General Service,Cleaning and Lubrication,False,False,False,0,14,20,0.7,Weekday,TECH_08,6,1,1.01,0.88,0.89,1.37,2.26,0.28,0.0,0.28,0,505,True,False,100,605,1.0,False,0,0
EV02673,2,2023-08-16,2025-04-02,TVS iQube,2023-07-19,1.71,1.63,95.0,False,Electrical,Sensor Failure,True,True,False,0,9,20,0.45,Weekday,TECH_07,5,3,5.65,0.88,4.97,0.36,5.33,0.67,0.0,0.67,2484,2825,True,True,300,5609,2.5,False,0,0
EV02673,3,2023-08-16,2026-03-28,TVS iQube,2023-07-19,2.69,2.61,91.98,False,Electrical,Lighting Issue,True,True,False,0,24,20,1.2,Weekend,TECH_07,5,1,0.88,0.88,0.77,4.36,5.13,0.64,0.0,0.64,1177,440,True,True,0,1617,1.0,False,0,0
EV02674,1,2026-05-02,2026-08-27,Ola S1 Pro,2026-03-09,0.47,0.32,98.57,False,Battery,Charging Failure,True,False,True,3,11,20,0.55,Weekday,TECH_04,3,3,6.65,0.94,6.25,0.16,6.41,0.8,0.25,7.05,3299,3325,True,True,0,6624,5.5,True,6,3
EV02675,1,2025-05-04,2025-10-30,Ola S1 Pro,2025-03-21,0.61,0.49,97.67,False,General Service,Routine Maintenance,False,False,False,0,6,20,0.3,Weekday,TECH_06,4,1,1.09,0.91,0.99,0.29,1.28,0.16,0.25,0.41,0,545,True,False,300,845,1.0,False,0,0
EV02676,1,2023-11-16,2024-02-19,Ola S1 Pro,2023-08-21,0.5,0.26,98.75,False,Tyre,Tyre Wear,True,True,False,0,6,20,0.3,Weekday,TECH_07,5,2,3.37,0.88,2.97,0.0,2.97,0.37,0.5,0.87,2871,1685,True,False,100,4656,1.5,False,0,0
EV02676,2,2023-11-16,2025-04-03,Ola S1 Pro,2023-08-21,1.62,1.38,93.39,False,General Service,Routine Maintenance,False,False,False,0,14,20,0.7,Weekday,TECH_06,4,1,0.9,0.91,0.82,1.23,2.05,0.26,0.0,0.26,0,450,True,False,0,450,1.0,False,0,0
EV02676,3,2023-11-16,2025-08-09,Ola S1 Pro,2023-08-21,1.97,1.73,91.71,False,Battery,Battery Overheating,True,False,True,7,19,20,0.95,Weekend,TECH_06,4,3,4.88,0.91,4.44,2.7,7.14,0.89,1.0,9.89,3705,2440,True,True,300,6445,9.5,True,8,1
EV02678,1,2026-06-20,2026-12-24,TVS iQube,2026-04-15,0.69,0.51,97.16,False,Brake,Brake Disc Issue,False,False,False,0,10,20,0.5,Weekday,TECH_06,4,2,3.43,0.91,3.12,0.06,3.18,0.4,0.0,0.4,0,1715,True,True,100,1815,1.5,False,0,0
EV02679,1,2025-12-22,2026-04-02,Ola S1 Pro,2025-11-21,0.36,0.28,98.37,False,General Service,Cleaning and Lubrication,False,False,False,0,9,20,0.45,Weekday,TECH_08,6,1,1.23,0.88,1.08,0.2,1.28,0.16,0.0,0.16,0,615,True,False,0,615,1.0,False,0,0
EV02680,1,2023-08-06,2024-01-13,Bajaj Chetak,2023-05-22,0.65,0.44,98.32,False,Electrical,Wiring Issue,False,False,False,0,14,20,0.7,Weekend,TECH_01,1,2,2.54,1.0,2.54,0.65,3.19,0.4,0.25,0.65,0,1270,True,True,100,1370,1.5,False,0,0
EV02680,2,2023-08-06,2024-09-23,Bajaj Chetak,2023-05-22,1.34,1.13,95.66,False,Brake,Brake Pad Wear,False,False,False,0,8,20,0.4,Weekday,TECH_06,4,2,2.94,0.91,2.68,0.47,3.15,0.39,0.0,0.39,0,1470,True,False,100,1570,1.5,False,0,0
EV02680,3,2023-08-06,2025-10-06,Bajaj Chetak,2023-05-22,2.38,2.17,91.7,False,General Service,Periodic Inspection,False,False,False,0,12,20,0.6,Weekday,TECH_07,5,1,0.9,0.88,0.79,0.41,1.2,0.15,0.5,0.65,0,450,True,False,300,750,1.0,False,0,0
EV02681,1,2025-11-04,2026-06-29,Bajaj Chetak,2025-09-29,0.75,0.65,97.14,False,Brake,Brake Adjustment,False,False,False,0,14,20,0.7,Weekday,TECH_06,4,1,1.26,0.91,1.15,0.52,1.67,0.21,0.0,0.21,0,630,True,False,100,730,1.0,False,0,0
EV02681,2,2025-11-04,2026-10-31,Bajaj Chetak,2025-09-29,1.09,0.99,95.65,False,General Service,Periodic Inspection,False,False,False,0,18,20,0.9,Weekend,TECH_03,2,1,0.71,0.97,0.69,2.96,3.65,0.46,0.0,0.46,0,355,True,False,200,555,1.0,False,0,0
EV02682,1,2026-02-14,2026-06-21,TVS iQube,2025-12-09,0.53,0.35,98.83,False,Suspension,Suspension Noise,False,False,False,0,24,20,1.2,Weekend,TECH_07,5,2,3.4,0.88,2.99,3.43,6.42,0.8,0.0,0.8,0,1700,True,True,100,1800,1.5,False,0,0
EV02683,1,2026-06-19,2026-12-04,Ola S1 Pro,2026-05-04,0.59,0.46,97.19,False,Brake,Brake Disc Issue,True,False,True,2,13,20,0.65,Weekday,TECH_08,6,2,2.42,0.88,2.13,0.58,2.71,0.34,0.0,3.34,1495,1210,True,True,0,2705,3.5,False,3,1
EV02684,1,2025-11-09,2026-05-16,Ather Rizta,2025-08-11,0.76,0.51,98.35,False,Tyre,Tyre Wear,False,False,False,0,24,20,1.2,Weekend,TECH_06,4,2,1.69,0.91,1.54,3.1,4.64,0.58,2.0,2.58,0,845,True,False,0,845,1.5,True,0,0
EV02685,1,2025-08-31,2025-11-30,Bajaj Chetak,2025-06-23,0.44,0.25,98.71,False,Suspension,Suspension Noise,False,False,False,0,22,20,1.1,Weekend,TECH_05,3,2,3.19,0.94,3.0,5.37,8.37,1.05,0.0,1.05,0,1595,True,True,0,1595,1.5,False,0,0
EV02686,1,2020-08-14,2021-02-19,TVS iQube,2020-07-09,0.62,0.52,96.54,False,Brake,Brake Adjustment,False,False,False,0,7,20,0.35,Weekday,TECH_03,2,1,1.39,0.97,1.35,0.46,1.81,0.23,0.0,0.23,0,695,True,False,200,895,1.0,False,0,0
EV02686,2,2020-08-14,2021-11-14,TVS iQube,2020-07-09,1.35,1.25,91.63,False,Brake,Brake Adjustment,False,False,False,0,17,20,0.85,Weekend,TECH_03,2,1,1.23,0.97,1.19,1.64,2.83,0.35,0.0,0.35,0,615,True,False,0,615,1.0,False,0,0
EV02686,3,2020-08-14,2022-08-02,TVS iQube,2020-07-09,2.06,1.97,86.85,False,General Service,Periodic Inspection,False,False,False,0,11,20,0.55,Weekday,TECH_06,4,1,1.13,0.91,1.03,0.49,1.52,0.19,0.5,0.69,0,565,True,False,0,565,1.0,False,0,0
EV02686,4,2020-08-14,2023-08-07,TVS iQube,2020-07-09,3.08,2.98,80.07,False,Suspension,Suspension Bush Wear,True,False,True,2,19,20,0.95,Weekday,TECH_05,3,2,3.36,0.94,3.16,1.97,5.13,0.64,0.0,2.64,1284,1680,False,False,0,2964,3.5,False,2,0
EV02686,5,2020-08-14,2024-07-25,TVS iQube,2020-07-09,4.04,3.95,73.61,False,Battery,Charging Failure,False,False,False,0,6,20,0.3,Weekday,TECH_03,2,3,5.68,0.97,5.51,0.34,5.85,0.73,0.0,0.73,0,2840,False,False,100,2940,2.5,False,0,0
EV02686,6,2020-08-14,2025-04-02,TVS iQube,2020-07-09,4.73,4.63,69.01,False,General Service,Routine Maintenance,False,False,False,0,16,20,0.8,Weekday,TECH_02,2,1,1.29,0.97,1.25,1.49,2.74,0.34,0.0,0.34,0,645,False,False,200,845,1.0,False,0,0
EV02686,7,2020-08-14,2025-09-15,TVS iQube,2020-07-09,5.19,5.09,65.97,False,Brake,Brake Pad Wear,True,True,False,0,17,20,0.85,Weekday,TECH_01,1,2,2.44,1.0,2.44,1.51,3.95,0.49,0.5,0.99,694,1220,False,False,100,2014,1.5,False,0,0
EV02686,8,2020-08-14,2026-04-16,TVS iQube,2020-07-09,5.77,5.67,62.07,False,Suspension,Suspension Bush Wear,True,True,False,0,8,20,0.4,Weekday,TECH_06,4,2,2.95,0.91,2.68,0.27,2.95,0.37,0.0,0.37,1085,1475,False,False,200,2760,1.5,False,0,0
EV02689,1,2022-07-18,2022-10-31,Ather 450X,2022-04-29,0.51,0.29,97.89,False,Tyre,Low Tyre Pressure,False,False,False,0,5,20,0.25,Weekday,TECH_03,2,1,1.5,0.97,1.46,0.33,1.79,0.22,1.0,1.22,0,750,True,False,300,1050,1.0,True,0,0
EV02689,2,2022-07-18,2023-07-13,Ather 450X,2022-04-29,1.2,0.99,92.76,False,Tyre,Tyre Wear,True,True,False,0,8,20,0.4,Weekday,TECH_01,1,2,2.27,1.0,2.27,0.19,2.46,0.31,0.0,0.31,1322,1135,True,False,100,2557,1.5,False,0,0
EV02689,3,2022-07-18,2024-07-03,Ather 450X,2022-04-29,2.18,1.96,85.6,False,Tyre,Low Tyre Pressure,False,False,False,0,19,20,0.95,Weekday,TECH_03,2,1,1.22,0.97,1.18,1.66,2.84,0.36,0.0,0.36,0,610,True,False,300,910,1.0,False,0,0
EV02689,4,2022-07-18,2025-05-08,Ather 450X,2022-04-29,3.03,2.81,79.39,False,Battery,Battery Degradation,True,True,False,0,20,20,1.0,Weekday,TECH_08,6,3,4.02,0.88,3.54,2.43,5.97,0.75,0.5,1.25,9675,2010,True,True,0,11685,2.5,False,0,0
EV02690,1,2023-11-30,2024-07-25,Bajaj Chetak,2023-10-02,0.81,0.65,97.11,False,Suspension,Shock Absorber Wear,False,False,False,0,16,20,0.8,Weekday,TECH_02,2,2,2.77,0.97,2.69,0.55,3.24,0.4,0.0,0.4,0,1385,True,True,200,1585,1.5,False,0,0
EV02690,2,2023-11-30,2025-01-24,Bajaj Chetak,2023-10-02,1.31,1.15,94.88,False,Battery,Charging Failure,True,False,True,4,6,20,0.3,Weekday,TECH_07,5,3,4.63,0.88,4.07,0.46,4.53,0.57,0.25,4.82,2321,2315,True,True,200,4836,6.5,False,4,0
EV02690,3,2023-11-30,2025-11-03,Bajaj Chetak,2023-10-02,2.09,1.93,91.44,False,Suspension,Front Fork Issue,False,False,False,0,11,20,0.55,Weekday,TECH_04,3,3,6.53,0.94,6.14,0.23,6.37,0.8,0.25,1.05,0,3265,True,True,300,3565,2.5,False,0,0
EV02691,1,2026-04-08,2026-11-16,Ather Rizta,2026-03-17,0.67,0.61,95.44,False,Battery,Battery Degradation,True,True,False,0,19,20,0.95,Weekday,TECH_06,4,3,4.76,0.91,4.33,2.87,7.2,0.9,1.0,1.9,14468,2380,True,True,0,16848,2.5,False,0,0
EV02692,1,2025-07-07,2025-11-11,TVS iQube,2025-04-19,0.56,0.35,98.5,False,General Service,Periodic Inspection,False,False,False,0,5,20,0.25,Weekday,TECH_05,3,1,0.95,0.94,0.89,0.42,1.31,0.16,0.25,0.41,0,475,True,False,0,475,1.0,False,0,0
EV02692,2,2025-07-07,2026-10-11,TVS iQube,2025-04-19,1.48,1.26,94.57,False,General Service,Cleaning and Lubrication,False,False,False,0,17,20,0.85,Weekend,TECH_04,3,1,1.48,0.94,1.39,1.51,2.9,0.36,0.0,0.36,0,740,True,False,100,840,1.0,False,0,0
EV02693,1,2024-06-21,2024-10-07,Ola S1 Pro,2024-04-28,0.44,0.3,98.63,False,Battery,Charging Failure,True,True,False,0,7,20,0.35,Weekday,TECH_02,2,3,4.25,0.97,4.12,0.23,4.35,0.54,0.0,0.54,2287,2125,True,True,0,4412,2.5,False,0,0
EV02693,2,2024-06-21,2025-10-15,Ola S1 Pro,2024-04-28,1.46,1.32,93.89,False,General Service,Routine Maintenance,True,True,False,0,12,20,0.6,Weekday,TECH_05,3,1,1.06,0.94,1.0,0.44,1.44,0.18,0.0,0.18,397,530,True,False,100,1027,1.0,False,0,0
EV02693,3,2024-06-21,2026-04-26,Ola S1 Pro,2024-04-28,1.99,1.85,91.44,False,Battery,Battery Degradation,True,True,False,0,19,20,0.95,Weekend,TECH_05,3,3,6.52,0.94,6.13,2.06,8.19,1.02,0.5,1.52,11935,3260,True,True,300,15495,2.5,False,0,0
EV02694,1,2025-10-04,2026-05-22,TVS iQube,2025-09-15,0.68,0.63,96.83,False,Battery,Battery Degradation,False,False,False,0,16,20,0.8,Weekday,TECH_04,3,3,4.6,0.94,4.32,0.82,5.14,0.64,0.25,0.89,0,2300,True,True,0,2300,2.5,False,0,0
EV02695,1,2026-03-20,2026-11-01,Bajaj Chetak,2026-01-20,0.78,0.62,96.86,False,Brake,Brake Pad Wear,True,True,False,0,18,20,0.9,Weekend,TECH_08,6,2,1.53,0.88,1.35,2.53,3.88,0.48,0.25,0.73,779,765,True,False,100,1644,1.5,False,0,0
EV02696,1,2025-06-28,2025-10-12,Bajaj Chetak,2025-04-29,0.45,0.29,98.27,False,Brake,Brake Disc Issue,False,False,False,0,18,20,0.9,Weekend,TECH_06,4,2,3.29,0.91,2.99,2.56,5.55,0.69,1.5,2.19,0,1645,True,True,200,1845,1.5,True,0,0
EV02697,1,2026-02-05,2026-08-08,Ola S1 Pro,2025-12-17,0.64,0.5,98.09,False,General Service,Routine Maintenance,False,False,False,0,12,20,0.6,Weekend,TECH_03,2,1,1.12,0.97,1.09,0.32,1.41,0.18,0.0,0.18,0,560,True,False,200,760,1.0,False,0,0
EV02698,1,2024-06-16,2024-10-28,Ather 450X,2024-05-16,0.45,0.37,98.4,False,General Service,Routine Maintenance,True,True,False,0,13,20,0.65,Weekday,TECH_05,3,1,0.73,0.94,0.69,0.86,1.55,0.19,0.5,0.69,392,365,True,False,0,757,1.0,False,0,0
EV02698,2,2024-06-16,2025-05-23,Ather 450X,2024-05-16,1.02,0.93,95.92,False,Electrical,Wiring Issue,False,False,False,0,7,20,0.35,Weekday,TECH_08,6,2,2.05,0.88,1.8,0.03,1.83,0.23,0.0,0.23,0,1025,True,True,200,1225,1.5,False,0,0
EV02700,1,2023-10-26,2024-03-14,TVS iQube,2023-09-12,0.5,0.38,97.28,False,General Service,Cleaning and Lubrication,False,False,False,0,12,20,0.6,Weekday,TECH_02,2,1,1.3,0.97,1.26,0.46,1.72,0.22,1.0,1.22,0,650,True,False,500,1150,1.0,True,0,0
